"id","title","doi","pmid","pmc","ads_id","altmetric_jid","issns","journal","cohorts.pub","cohorts.sci","cohorts.com","abstract","context.all.count","context.all.mean","context.all.rank","context.all.pct","context.all.higher_than","context.journal.count","context.journal.mean","context.journal.rank","context.journal.pct","context.journal.higher_than","context.similar_age_3m.count","context.similar_age_3m.mean","context.similar_age_3m.rank","context.similar_age_3m.pct","context.similar_age_3m.higher_than","context.similar_age_journal_3m.count","context.similar_age_journal_3m.mean","context.similar_age_journal_3m.rank","context.similar_age_journal_3m.pct","context.similar_age_journal_3m.higher_than","authors1","authors2","authors3","authors4","type","altmetric_id","schema","is_oa","cited_by_posts_count","cited_by_msm_count","cited_by_feeds_count","cited_by_tweeters_count","cited_by_fbwalls_count","cited_by_wikipedia_count","cited_by_gplus_count","cited_by_rdts_count","cited_by_videos_count","cited_by_accounts_count","last_updated","score","history.1y","history.6m","history.3m","history.1m","history.1w","history.6d","history.5d","history.4d","history.3d","history.2d","history.1d","history.at","url","added_on","published_on","readers.citeulike","readers.mendeley","readers.connotea","readers_count","images.small","images.medium","images.large","details_url","cohorts.doc","authors5","authors6","authors7","authors8","authors9","authors10","authors11","authors12","authors13","authors14","authors15","authors16","authors17","authors18","authors19","authors20","authors21","authors22","authors23","authors24","authors25","authors26","authors27","authors28","authors29","authors30","authors31","authors32","authors33","uri","cited_by_policies_count","cited_by_rh_count","issns1","issns2","scopus_subjects","authors34","authors35","authors36","authors37","authors38","authors39","authors40","authors41","subjects"
"sci11","Differences in extinction rates drove modern biogeographic patterns of tropical marine biodiversity","10.1126/sciadv.aaq1508","29740611","PMC5938229","2018SciA....4.1508D","552536762a83eec8018b456b","2375-2548","Science Advances","34","15","5","Marine biodiversity in the Coral Triangle is several times higher than anywhere else, but why this is true is unknown because of poor historical data. To address this, we compared the first available record of fossil cheilostome bryozoans from Indonesia with the previously sampled excellent record from the Caribbean. These two regions differ several-fold in species richness today, but cheilostome diversity was strikingly similar until the end of the Miocene 5.3 million years ago so that the modern disparity must have developed more recently. However, the Miocene faunas were ecologically very different, with a greater proportion of erect and free-living species in the Caribbean compared to the less well-known Coral Triangle. Our results support the hypothesis that modern differences in diversity arose primarily from differential extinction of Caribbean erect and free-living species concomitant with oceanographic changes due to the uplift of the Isthmus of Panama, rather than exceptional rates of diversification in the Indo-Pacific.","15834614","9.0129481920334","691661","95","15142330","5103","118.47751979616","2741","46","2363","281093","14.832872525721","22667","91","258400","237","128.23975423729","135","43","102","Emanuela Di Martino","Jeremy B. C. Jackson","Paul D. Taylor","Kenneth G. Johnson","article","35709072","1.5.4","FALSE","62",NA,NA,"54","3",NA,NA,"1",NA,"58","1525650210","30.75","0","0","0","0","0","0","0","0","0","0","0","30.75","http://dx.doi.org/10.1126/sciadv.aaq1508","1523010090","1522800000","0","66","0","66","https://badges.altmetric.com/?size=64&score=31&types=rttttttf","https://badges.altmetric.com/?size=100&score=31&types=rttttttf","https://badges.altmetric.com/?size=180&score=31&types=rttttttf","http://www.altmetric.com/details.php?citation_id=35709072",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sci12","Cassowary gloss and a novel form of structural color in birds","10.1126/sciadv.aba0187","32426504",NA,NA,"552536762a83eec8018b456b","2375-2548","Science Advances","136","34","5",NA,"16247564","9.1847958914142","24247","99","16223441","5528","119.64779518726","285","94","5243","280301","19.679570124866","1356","99","278945","574","80.071420593368","16","97","558","Chad M. Eliason","Julia A. Clarke",NA,NA,"article","81970029","1.5.4","FALSE","235","48","2","175","1","3",NA,NA,NA,"229","1596829437","501.416","501.416","16.5","0","0","0","0","0","0","0","0","0","501.416","http://dx.doi.org/10.1126/sciadv.aba0187","1589393601","1589328000","0","24","0","24","https://badges.altmetric.com/?size=64&score=502&types=mbttttwf","https://badges.altmetric.com/?size=100&score=502&types=mbttttwf","https://badges.altmetric.com/?size=180&score=502&types=mbttttwf","http://www.altmetric.com/details.php?citation_id=81970029",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sci13","Mouthpart homologies and life habits of Mesozoic long-proboscid scorpionflies","10.1126/sciadv.aay1259","32181343",NA,NA,"552536762a83eec8018b456b","2375-2548","Science Advances","33","7","1",NA,"16147694","9.1508498723577","396857","97","15750692","5415","119.27405762837","2206","59","3209","258846","18.043367706542","12502","95","246344","468","79.551053533191","154","67","314","Zhao, Xiangdong","Wang, Bo","Bashkuev, Alexey S.","Aria, Cédric","article","77045948","1.5.4","FALSE","56","3","1","41","2","5",NA,NA,NA,"52","1603759793","58.38","58.38","3","3","3","0","0","0","0","0","0","0","58.38","http://dx.doi.org/10.1126/sciadv.aay1259","1583352386","1583280000","0","6","0","6","https://badges.altmetric.com/?size=64&score=59&types=mbttttwf","https://badges.altmetric.com/?size=100&score=59&types=mbttttwf","https://badges.altmetric.com/?size=180&score=59&types=mbttttwf","http://www.altmetric.com/details.php?citation_id=77045948",NA,"Zhang, Qingqing","Zhang, Haichun","Tang, Wentao","Engel, Michael S.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sci14","Nonequilibrium evolution of volatility in origination and extinction explains fat-tailed fluctuations in Phanerozoic biodiversity","10.1126/sciadv.aat0122","31249860",NA,NA,"552536762a83eec8018b456b","2375-2548","Science Advances","19","6",NA,NA,"16241843","9.183353928446","295457","98","15946270","5528","119.4507537543","1829","66","3699","266867","12.769000029977","8137","96","258730","319","111.86422641509","80","74","239","Andrew J. Rominger","Miguel A. Fuentes","Pablo A. Marquet",NA,"article","62725957","1.5.4","FALSE","36","8","1","25","1","1",NA,NA,NA,"36","1569349921","77.93","0","0","0","0","0","0","0","0","0","0","0","77.93","http://dx.doi.org/10.1126/sciadv.aat0122","1561572570","1561507200","0","21","0","21","https://badges.altmetric.com/?size=64&score=78&types=mbttttwf","https://badges.altmetric.com/?size=100&score=78&types=mbttttwf","https://badges.altmetric.com/?size=180&score=78&types=mbttttwf","http://www.altmetric.com/details.php?citation_id=62725957",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sci15","Fossil scales illuminate the early evolution of lepidopterans and structural colors","10.1126/sciadv.1700988","29651455","PMC5895446","2018SciA....4E0988Z","552536762a83eec8018b456b","2375-2548","Science Advances","79","13","1","Lepidopteran scales exhibit remarkably complex ultrastructures, many of which produce structural colors that are the basis for diverse communication strategies. Little is known, however, about the early evolution of lepidopteran scales and their photonic structures. We report scale architectures from Jurassic Lepidoptera from the United Kingdom, Germany, Kazakhstan, and China and from Tarachoptera (a stem group of Amphiesmenoptera) from mid-Cretaceous Burmese amber. The Jurassic lepidopterans exhibit a type 1 bilayer scale vestiture: an upper layer of large fused cover scales and a lower layer of small fused ground scales. This scale arrangement, plus preserved herringbone ornamentation on the cover scale surface, is almost identical to those of some extant Micropterigidae. Critically, the fossil scale ultrastructures have periodicities measuring from 140 to 2000 nm and are therefore capable of scattering visible light, providing the earliest evidence of structural colors in the insect fossil record. Optical modeling confirms that diffraction-related scattering mechanisms dominate the photonic properties of the fossil cover scales, which would have displayed broadband metallic hues as in numerous extant Micropterigidae. The fossil tarachopteran scales exhibit a unique suite of characteristics, including small size, elongate-spatulate shape, ridged ornamentation, and irregular arrangement, providing novel insight into the early evolution of lepidopteran scales. Combined, our results provide the earliest evidence for structural coloration in fossil lepidopterans and support the hypothesis that fused wing scales and the type 1 bilayer covering are groundplan features of the group. Wing scales likely had deep origins in earlier amphiesmenopteran lineages before the appearance of the Lepidoptera.","16250634","9.1873501256158","40620","99","16210011","5540","119.49427369561","390","92","5151","282461","14.822795432981","1658","99","280803","237","127.35858474576","23","90","214","Qingqing Zhang","Wolfram Mey","Jörg Ansorge","Timothy A. Starkey","article","36530138","1.5.4","FALSE","153","38","4","94","10","1",NA,NA,NA,"147","1601115678","376.276","35.5","0.5","0.5","0","0","0","0","0","0","0","0","376.276","http://dx.doi.org/10.1126/sciadv.1700988","1523471472","1523404800","0","45","0","45","https://badges.altmetric.com/?size=64&score=377&types=mbttttwf","https://badges.altmetric.com/?size=100&score=377&types=mbttttwf","https://badges.altmetric.com/?size=180&score=377&types=mbttttwf","http://www.altmetric.com/details.php?citation_id=36530138","1","Luke T. McDonald","Maria E. McNamara","Edmund A. Jarzembowski","Wilfried Wichard","Richard Kelly","Xiaoyin Ren","Jun Chen","Haichun Zhang","Bo Wang",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sci16","UV-B–induced forest sterility: Implications of ozone shield failure in Earth’s largest extinction","10.1126/sciadv.1700618","29441357","PMC5810612","2018SciA....4E0618B","552536762a83eec8018b456b","2375-2548","Science Advances","184","18","7","Although Siberian Trap volcanism is considered a primary driver of the largest extinction in Earth history, the end-Permian crisis, the relationship between these events remains unclear. However, malformations in fossilized gymnosperm pollen from the extinction interval suggest biological stress coinciding with pulsed forest decline. These grains are hypothesized to have been caused by enhanced ultraviolet-B (UV-B) irradiation from volcanism-induced ozone shield deterioration. We tested this proposed mechanism by observing the effects of inferred end-Permian UV-B regimes on pollen development and reproductive success in living conifers. We find that pollen malformation frequencies increase fivefold under high UV-B intensities. Surprisingly, all trees survived but were sterilized under enhanced UV-B. These results support the hypothesis that heightened UV-B stress could have contributed not only to pollen malformation production but also to deforestation during Permian-Triassic crisis intervals. By reducing the fertility of several widespread gymnosperm lineages, pulsed ozone shield weakening could have induced repeated terrestrial biosphere destabilization and food web collapse without exerting a direct ""kill"" mechanism on land plants or animals. These findings challenge the paradigm that mass extinctions require kill mechanisms and suggest that modern conifer forests may be considerably more vulnerable to anthropogenic ozone layer depletion than expected.","16240795","9.1829723950627","48254","99","16192505","5528","119.56123792292","445","91","5083","369405","12.536799893883","2079","99","367324","227","140.56722123894","31","86","196","Jeffrey P. Benca","Ivo A. P. Duijnstee","Cindy V. Looy",NA,"article","32798735","1.5.4","FALSE","255","21","6","210","4","1","2","1","1","246","1600415758","334.8","0.5","0.5","0.5","0","0","0","0","0","0","0","0","334.8","http://dx.doi.org/10.1126/sciadv.1700618","1518030310","1517961600","0","62","0","62","https://badges.altmetric.com/?size=64&score=335&types=mbvrtwfg","https://badges.altmetric.com/?size=100&score=335&types=mbvrtwfg","https://badges.altmetric.com/?size=180&score=335&types=mbvrtwfg","http://www.altmetric.com/details.php?citation_id=32798735","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sci17","UV-B–induced forest sterility: Implications of ozone shield failure in Earth’s largest extinction","10.1126/sciadv.1700618","29441357","PMC5810612","2018SciA....4E0618B","552536762a83eec8018b456b","2375-2548","Science Advances","184","18","7","Although Siberian Trap volcanism is considered a primary driver of the largest extinction in Earth history, the end-Permian crisis, the relationship between these events remains unclear. However, malformations in fossilized gymnosperm pollen from the extinction interval suggest biological stress coinciding with pulsed forest decline. These grains are hypothesized to have been caused by enhanced ultraviolet-B (UV-B) irradiation from volcanism-induced ozone shield deterioration. We tested this proposed mechanism by observing the effects of inferred end-Permian UV-B regimes on pollen development and reproductive success in living conifers. We find that pollen malformation frequencies increase fivefold under high UV-B intensities. Surprisingly, all trees survived but were sterilized under enhanced UV-B. These results support the hypothesis that heightened UV-B stress could have contributed not only to pollen malformation production but also to deforestation during Permian-Triassic crisis intervals. By reducing the fertility of several widespread gymnosperm lineages, pulsed ozone shield weakening could have induced repeated terrestrial biosphere destabilization and food web collapse without exerting a direct ""kill"" mechanism on land plants or animals. These findings challenge the paradigm that mass extinctions require kill mechanisms and suggest that modern conifer forests may be considerably more vulnerable to anthropogenic ozone layer depletion than expected.","16240795","9.1829723950627","48254","99","16192505","5528","119.56123792292","445","91","5083","369405","12.536799893883","2079","99","367324","227","140.56722123894","31","86","196","Jeffrey P. Benca","Ivo A. P. Duijnstee","Cindy V. Looy",NA,"article","32798735","1.5.4","FALSE","255","21","6","210","4","1","2","1","1","246","1600415758","334.8","0.5","0.5","0.5","0","0","0","0","0","0","0","0","334.8","http://dx.doi.org/10.1126/sciadv.1700618","1518030310","1517961600","0","62","0","62","https://badges.altmetric.com/?size=64&score=335&types=mbvrtwfg","https://badges.altmetric.com/?size=100&score=335&types=mbvrtwfg","https://badges.altmetric.com/?size=180&score=335&types=mbvrtwfg","http://www.altmetric.com/details.php?citation_id=32798735","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sci18","Pre-Clovis occupation 14,550 years ago at the Page-Ladson site, Florida, and the peopling of the Americas","10.1126/sciadv.1600375","27386553","PMC4928949","2016SciA....2E0375H","552536762a83eec8018b456b","2375-2548","Science Advances","131","28","5","Stone tools and mastodon bones occur in an undisturbed geological context at the Page-Ladson site, Florida. Seventy-one radiocarbon ages show that ~14,550 calendar years ago (cal yr B.P.), people butchered or scavenged a mastodon next to a pond in a bedrock sinkhole within the Aucilla River. This occupation surface was buried by ~4 m of sediment during the late Pleistocene marine transgression, which also left the site submerged. Sporormiella and other proxy evidence from the sediments indicate that hunter-gatherers along the Gulf Coastal Plain coexisted with and utilized megafauna for ~2000 years before these animals became extinct at ~12,600 cal yr B.P. Page-Ladson expands our understanding of the earliest colonizers of the Americas and human-megafauna interaction before extinction.","16243811","9.1840299246233","7507","99","16236391","5528","119.60917640673","102","98","5426","268264","12.5602575234","199","99","268065","128","200.17634645669","6","95","122","Jessi J. Halligan","Michael R. Waters","Angelina Perrotti","Ivy J. Owens","article","7460116","1.5.4","FALSE","355","91","12","165","28","3","13","4",NA,"316","1604256235","955.346","50.2","23.85","1","1","0","0","0","0","0","0","0","955.346","http://dx.doi.org/10.1126/sciadv.1600375","1463249129","1463097600","0","155","0","155","https://badges.altmetric.com/?size=64&score=956&types=mbrttwfg","https://badges.altmetric.com/?size=100&score=956&types=mbrttwfg","https://badges.altmetric.com/?size=180&score=956&types=mbrttwfg","http://www.altmetric.com/details.php?citation_id=7460116","1","Joshua M. Feinberg","Mark D. Bourne","Brendan Fenerty","Barbara Winsborough","David Carlson","Daniel C. Fisher","Thomas W. Stafford","James S. Dunbar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sci19","Extinction and dawn of the modern world in the Carnian (Late Triassic)","10.1126/sciadv.aba0099","32938682",NA,NA,"552536762a83eec8018b456b","2375-2548","Science Advances","116","29","3",NA,"16250229","9.187013461835","10188","99","16240112","5540","119.27902401155","135","97","5405","256299","17.940338004979","644","99","255655","380","146.69393667546","12","96","368","Jacopo Dal Corso","Massimo Bernardi","Yadong Sun","Haijun Song","article","90396215","1.5.4","FALSE","277","83","11","148","5","4",NA,"1",NA,"252","1605706053","813.54","813.54","813.54","813.54","45.03","6.5","6.5","6.5","6.5","4","0","0","813.54","http://dx.doi.org/10.1126/sciadv.aba0099","1600280616","1600214400","0","50","0","50","https://badges.altmetric.com/?size=64&score=814&types=mbrtttwf","https://badges.altmetric.com/?size=100&score=814&types=mbrtttwf","https://badges.altmetric.com/?size=180&score=814&types=mbrtttwf","http://www.altmetric.com/details.php?citation_id=90396215",NA,"Leyla J. Seyfullah","Nereo Preto","Piero Gianolla","Alastair Ruffell","Evelyn Kustatscher","Guido Roghi","Agostino Merico","Sönke Hohn","Alexander R. Schmidt","Andrea Marzoli","Robert J. Newton","Paul B. Wignall","Michael J. Benton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sci20","No high Tibetan Plateau until the Neogene","10.1126/sciadv.aav2189",NA,NA,NA,"552536762a83eec8018b456b","2375-2548","Science Advances","28","12","2",NA,"16218704","9.1751098394204","244607","98","15974195","5508","119.66804430725","1574","71","3933","270637","13.764378168462","7509","97","263121","277","95.253369565217","66","76","211","T. Su","A. Farnsworth","R. A. Spicer","J. Huang","article","56608000","1.5.4","FALSE","57","8",NA,"42","3","2",NA,NA,NA,"55","1555398000","91.95","0","0","0","0","0","0","0","0","0","0","0","91.95","http://dx.doi.org/10.1126/sciadv.aav2189","1551899428","1551830400","0","57","0","57","https://badges.altmetric.com/?size=64&score=92&types=mtttttwf","https://badges.altmetric.com/?size=100&score=92&types=mtttttwf","https://badges.altmetric.com/?size=180&score=92&types=mtttttwf","http://www.altmetric.com/details.php?citation_id=56608000",NA,"F.-X. Wu","J. Liu","S.-F. Li","Y.-W. Xing","Y.-J. Huang","W.-Y.-D. Deng","H. Tang","C.-L. Xu","F. Zhao","G. Srivastava","P. J. Valdes","T. Deng","Z.-K. Zhou",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sci21","A vanished history of skeletonization in Cambrian comb jellies","10.1126/sciadv.1500092","26601209","PMC4646772","2015SciA....1E0092O","552536762a83eec8018b456b","2375-2548","Science Advances","48","19","2","Ctenophores are traditionally regarded as ""lower"" metazoans, sharing with cnidarians a diploblastic grade of organization. Unlike cnidarians, where skeletonization (biomineralization and sclerotization) evolved repeatedly among ecologically important taxa (for example, scleractinians and octocorals), living ctenophores are characteristically soft-bodied animals. We report six sclerotized and armored ctenophores from the early Cambrian period. They have diagnostic ctenophore features (for example, an octamerous symmetry, oral-aboral axis, aboral sense organ, and octaradially arranged ctene rows). Unlike most modern counterparts, however, they lack tentacles, have a sclerotized framework, and have eight pairs of ctene rows. They are resolved as a monophyletic group (Scleroctenophora new class) within the ctenophores. This clade reveals a cryptic history and sheds new light on the early evolution of this basal animal phylum. Skeletonization also occurs in some other Cambrian animal groups whose extant members are exclusively soft-bodied, suggesting the ecological importance of skeletonization in the Cambrian explosion.","16211363","9.1728977228421","118402","99","16092995","5503","119.58391384951","894","83","4609","234143","9.1821146312921","1797","99","232346","66","169.54249230769","11","83","55","Qiang Ou","Shuhai Xiao","Jian Han","Ge Sun","article","4262495","1.5.4","FALSE","101","9","7","70","5","2","1","2","1","97","1603471636","168.704","1.5","1","1","1","0","0","0","0","0","0","0","168.704","http://dx.doi.org/10.1126/sciadv.1500092","1436551923","1436486400","0","68","0","68","https://badges.altmetric.com/?size=64&score=169&types=mbvrtwfg","https://badges.altmetric.com/?size=100&score=169&types=mbvrtwfg","https://badges.altmetric.com/?size=180&score=169&types=mbvrtwfg","http://www.altmetric.com/details.php?citation_id=4262495","1","Fang Zhang","Zhifei Zhang","Degan Shu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sci22","Latitudinal trends in shell production cost from the tropics to the poles","10.1126/sciadv.1701362","28948224","PMC5606708","2017SciA....3E1362W","552536762a83eec8018b456b","2375-2548","Science Advances","13","8","1","The proportion of body mass devoted to skeleton in marine invertebrates decreases along latitudinal gradients from large proportions in the tropics to small proportions in polar regions. A historical hypothesis-that latitudinal differences in shell production costs explain these trends-remains untested. Using field-collected specimens spanning a 79°N to 68°S latitudinal gradient (16,300 km), we conducted a taxonomically controlled evaluation of energetic costs of shell production as a proportion of the total energy budget in mollusks. Shell production cost was fairly low across latitudes at <10% of the energy budget and predominately <5% in gastropods and <4% in bivalves. Throughout life, shell cost tended to be lower in tropical species and increased slightly toward the poles. However, shell cost also varied with life stage, with the greatest costs found in young tropical gastropods. Low shell production costs on the energy budget suggest that shell cost may play only a small role in influencing proportional skeleton size gradients across latitudes relative to other ecological factors, such as predation in present-day oceans. However, any increase in the cost of calcium carbonate (CaCO3) deposition, including from ocean acidification, may lead to a projected ~50 to 70% increase in the proportion of the total energy budget required for shell production for a doubling of the CaCO3 deposition cost. Changes in energy budget allocation to shell cost would likely alter ecological trade-offs between calcification and other drivers, such as predation, in marine ecosystems.","16073105","9.1237168694931","602625","96","15470592","5350","119.00436941484","2689","49","2661","278285","13.523606912362","18035","93","260250","203","117.8080990099","106","47","97","Sue-Ann Watson","Simon A. Morley","Lloyd S. Peck",NA,"article","26366233","1.5.4","FALSE","39","1","3","23","2",NA,NA,NA,NA,"29","1571830409","37.118","0","0","0","0","0","0","0","0","0","0","0","37.118","http://dx.doi.org/10.1126/sciadv.1701362","1505932234","1505865600","0","57","0","57","https://badges.altmetric.com/?size=64&score=38&types=mbtttttf","https://badges.altmetric.com/?size=100&score=38&types=mbtttttf","https://badges.altmetric.com/?size=180&score=38&types=mbtttttf","http://www.altmetric.com/details.php?citation_id=26366233","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sci23","New skulls and skeletons of the Cretaceous legged snake Najash, and the evolution of the modern snake body plan","10.1126/sciadv.aax5833","31799393",NA,NA,"552536762a83eec8018b456b","2375-2548","Science Advances","209","43","10",NA,"16238097","9.1815180534655","10593","99","16227620","5527","119.44792363373","140","97","5387","385557","12.671693668364","451","99","385106","328","104.94689296636","8","97","320","Fernando F. Garberoglio","Sebastián Apesteguía","Tiago R. Simões","Alessandro Palci","article","70861311","1.5.4","FALSE","376","70","10","262","4","1",NA,"1",NA,"348","1604025354","795.626","785.626","37","18","2.6","0","0","0","0","0","0","0","795.626","http://dx.doi.org/10.1126/sciadv.aax5833","1574277616","1574208000","0","58","0","58","https://badges.altmetric.com/?size=64&score=796&types=mbrtttwf","https://badges.altmetric.com/?size=100&score=796&types=mbrtttwf","https://badges.altmetric.com/?size=180&score=796&types=mbrtttwf","http://www.altmetric.com/details.php?citation_id=70861311",NA,"Raúl O. Gómez","Randall L. Nydam","Hans C. E. Larsson","Michael S. Y. Lee","Michael W. Caldwell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sci24","A Devonian predatory fish provides insights into the early evolution of modern sarcopterygians","10.1126/sciadv.1600154","27386576","PMC4928971","2016SciA....2E0154L","552536762a83eec8018b456b","2375-2548","Science Advances","28","5","3","Crown or modern sarcopterygians (coelacanths, lungfishes, and tetrapods) differ substantially from stem sarcopterygians, such as Guiyu and Psarolepis, and a lack of transitional fossil taxa limits our understanding of the origin of the crown group. The Onychodontiformes, an enigmatic Devonian predatory fish group, seems to have characteristics of both stem and crown sarcopterygians but is difficult to place because of insufficient anatomical information. We describe the new skull material of Qingmenodus, a Pragian (~409-million-year-old) onychodont from China, using high-resolution computed tomography to image internal structures of the braincase. In addition to its remarkable similarities with stem sarcopterygians in the ethmosphenoid portion, Qingmenodus exhibits coelacanth-like neurocranial features in the otic region. A phylogenetic analysis based on a revised data set unambiguously assigns onychodonts to crown sarcopterygians as stem coelacanths. Qingmenodus thus bridges the morphological gap between stem sarcopterygians and coelacanths and helps to illuminate the early evolution and diversification of crown sarcopterygians.","15028636","8.6718168481627","452644","96","14575730","4343","118.0420294795","2078","52","2266","267933","12.361717084932","13006","95","254927","115","176.4719122807","70","39","45","Jing Lu","Min Zhu","Per Erik Ahlberg","Tuo Qiao","article","8471728","1.5.4","FALSE","56","1","2","36",NA,"2","3","2",NA,"46","1489168419","44.852","0","0","0","0","0","0","0","0","0","0","0","44.852","http://dx.doi.org/10.1126/sciadv.1600154","1465022041","1464912000","0","38","0","38","https://badges.altmetric.com/?size=64&score=45&types=mbrtttwg","https://badges.altmetric.com/?size=100&score=45&types=mbrtttwg","https://badges.altmetric.com/?size=180&score=45&types=mbrtttwg","http://www.altmetric.com/details.php?citation_id=8471728",NA,"You’an Zhu","Wenjin Zhao","Liantao Jia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
